CMDLINE ansible-playbook --extra-vars MSG=1659041163 nvidia.nvue.api
MEM 115.945312 1659041180.5636
MEM 115.945312 1659041180.6671
MEM 115.945312 1659041180.7701
MEM 115.945312 1659041180.8743
MEM 115.945312 1659041180.9783
MEM 115.945312 1659041181.0816
MEM 44.535156 1659041181.1848
MEM 45.199219 1659041181.2877
CMDLINE ansible-playbook --extra-vars MSG=1659041163 nvidia.nvue.api
MEM 1.089844 1659041181.5933
MEM 13.070312 1659041181.6960
MEM 21.171875 1659041181.7983
MEM 24.218750 1659041181.9005
MEM 30.707031 1659041182.0032
MEM 36.296875 1659041182.1058
MEM 40.921875 1659041182.2100
MEM 41.062500 1659041182.3139
MEM 42.988281 1659041182.4188
MEM 43.363281 1659041182.5215
MEM 44.128906 1659041182.6245
MEM 82.585938 1659041182.7285
MEM 85.371094 1659041182.8313
MEM 101.375000 1659041182.9357
MEM 107.667969 1659041183.0405
MEM 112.101562 1659041183.1452
MEM 113.625000 1659041183.2497
MEM 119.718750 1659041183.3531
MEM 127.351562 1659041183.4559
MEM 131.484375 1659041183.5585
MEM 131.796875 1659041183.6615
MEM 131.796875 1659041183.7647
MEM 92.867188 1659041183.8675
MEM 92.632812 1659041183.9707
MEM 93.304688 1659041184.0744
MEM 107.859375 1659041184.1780
MEM 110.972656 1659041184.2811
MEM 115.355469 1659041184.3846
MEM 116.011719 1659041184.4873
MEM 116.011719 1659041184.5903
MEM 116.011719 1659041184.6929
MEM 116.011719 1659041184.7955
MEM 116.011719 1659041184.8981
MEM 116.011719 1659041185.0015
MEM 116.011719 1659041185.1045
MEM 116.011719 1659041185.2089
MEM 45.230469 1659041185.3133
CMDLINE ansible-playbook --extra-vars MSG=1659041163 nvidia.nvue.api
MEM 1.078125 1659041185.6054
MEM 16.148438 1659041185.7083
MEM 21.820312 1659041185.8107
MEM 23.941406 1659041185.9142
MEM 29.957031 1659041186.0167
MEM 38.992188 1659041186.1188
MEM 41.667969 1659041186.2211
MEM 42.851562 1659041186.3235
MEM 43.914062 1659041186.4257
MEM 83.273438 1659041186.5280
MEM 97.578125 1659041186.6314
MEM 107.468750 1659041186.7339
MEM 112.460938 1659041186.8375
MEM 115.371094 1659041186.9400
MEM 120.792969 1659041187.0443
MEM 127.246094 1659041187.1478
MEM 131.488281 1659041187.2508
MEM 131.687500 1659041187.3536
MEM 131.687500 1659041187.4571
MEM 90.714844 1659041187.5599
MEM 93.175781 1659041187.6627
MEM 92.925781 1659041187.7662
MEM 105.984375 1659041187.8703
MEM 110.644531 1659041187.9733
MEM 114.304688 1659041188.0763
MEM 115.917969 1659041188.1792
MEM 115.917969 1659041188.2820
MEM 115.917969 1659041188.3859
MEM 115.917969 1659041188.4887
MEM 115.917969 1659041188.5943
MEM 115.917969 1659041188.6973
MEM 94.425781 1659041188.8002
MEM 44.472656 1659041188.9030
CMDLINE ansible-playbook --extra-vars MSG=1659041163 nvidia.nvue.api
MEM 1.109375 1659041189.1858
MEM 11.746094 1659041189.2895
MEM 18.472656 1659041189.3919
MEM 23.128906 1659041189.4957
MEM 25.535156 1659041189.5997
MEM 33.058594 1659041189.7026
MEM 40.769531 1659041189.8053
MEM 41.140625 1659041189.9080
MEM 42.925781 1659041190.0123
MEM 43.804688 1659041190.1149
MEM 82.410156 1659041190.2201
MEM 85.218750 1659041190.3249
MEM 102.585938 1659041190.4276
MEM 110.929688 1659041190.5304
MEM 113.718750 1659041190.6329
MEM 120.242188 1659041190.7373
MEM 130.562500 1659041190.8404
MEM 131.328125 1659041190.9444
MEM 131.570312 1659041191.0485
MEM 131.644531 1659041191.1531
MEM 125.394531 1659041191.2558
MEM 93.113281 1659041191.3594
MEM 92.464844 1659041191.4638
MEM 102.750000 1659041191.5671
MEM 108.480469 1659041191.6718
MEM 112.730469 1659041191.7755
MEM 115.328125 1659041191.8807
MEM 115.710938 1659041191.9837
MEM 115.710938 1659041192.0879
MEM 115.710938 1659041192.1921
MEM 115.710938 1659041192.2952
MEM 115.710938 1659041192.3994
MEM 115.710938 1659041192.5041
MEM 115.710938 1659041192.6077
MEM 115.941406 1659041192.7106
MEM 45.019531 1659041192.8146
CMDLINE ansible-playbook --extra-vars MSG=1659041163 nvidia.nvue.api
MEM 1.078125 1659041193.1009
MEM 16.148438 1659041193.2037
MEM 22.335938 1659041193.3059
MEM 25.628906 1659041193.4084
MEM 34.980469 1659041193.5108
MEM 40.835938 1659041193.6135
MEM 41.925781 1659041193.7176
MEM 43.140625 1659041193.8200
MEM 44.140625 1659041193.9223
MEM 83.285156 1659041194.0258
MEM 89.414062 1659041194.1286
MEM 105.296875 1659041194.2314
MEM 111.347656 1659041194.3346
MEM 113.339844 1659041194.4377
MEM 118.914062 1659041194.5402
MEM 123.339844 1659041194.6443
MEM 130.554688 1659041194.7485
MEM 130.574219 1659041194.8526
MEM 131.769531 1659041194.9558
MEM 131.769531 1659041195.0587
MEM 91.503906 1659041195.1617
MEM 93.222656 1659041195.2654
MEM 93.210938 1659041195.3688
MEM 110.355469 1659041195.4718
MEM 111.000000 1659041195.5750
MEM 115.109375 1659041195.6778
MEM 116.011719 1659041195.7804
MEM 116.011719 1659041195.8832
MEM 116.011719 1659041195.9864
MEM 116.011719 1659041196.0892
MEM 116.011719 1659041196.1928
MEM 116.011719 1659041196.2971
MEM 116.011719 1659041196.4003
MEM 116.011719 1659041196.5039
MEM 44.562500 1659041196.6063
MEM 44.519531 1659041196.7086
CMDLINE ansible-playbook --extra-vars MSG=1659041163 nvidia.nvue.api
MEM 1.113281 1659041197.0037
MEM 12.578125 1659041197.1064
MEM 19.726562 1659041197.2090
MEM 23.734375 1659041197.3117
MEM 30.515625 1659041197.4140
MEM 40.601562 1659041197.5162
MEM 41.628906 1659041197.6184
MEM 42.828125 1659041197.7208
MEM 43.703125 1659041197.8238
MEM 81.894531 1659041197.9275
MEM 84.507812 1659041198.0314
MEM 98.628906 1659041198.1340
MEM 106.980469 1659041198.2365
MEM 112.230469 1659041198.3403
MEM 114.792969 1659041198.4439
MEM 120.871094 1659041198.5471
MEM 130.367188 1659041198.6501
MEM 130.980469 1659041198.7536
MEM 131.457031 1659041198.8569
MEM 131.457031 1659041198.9594
MEM 91.066406 1659041199.0651
MEM 92.238281 1659041199.1679
MEM 93.972656 1659041199.2709
MEM 108.027344 1659041199.3750
MEM 111.429688 1659041199.4787
MEM 115.128906 1659041199.5841
MEM 115.527344 1659041199.6866
MEM 115.527344 1659041199.7893
MEM 115.527344 1659041199.8918
MEM 115.527344 1659041199.9961
MEM 115.527344 1659041200.0990
MEM 115.527344 1659041200.2052
MEM 115.527344 1659041200.3087
MEM 115.527344 1659041200.4113
MEM 94.550781 1659041200.5144
MEM 44.914062 1659041200.6182
